Id,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Category
1976,77120,44516.34682,89046.05288,1634.944,1696.64,1141.376,1449.856,1388.16,1172.224,1542.4,1511.552,1110.528,1604.096,1419.008,616.96,987.136,1295.616,647.808,956.288,1017.984,1079.68,1326.464,1048.832,1727.488,863.744,894.592,832.896,185.088,524.416,678.656,493.568,586.112,1264.768,925.44,771.2,740.352,154.24,709.504,462.72,370.176,802.048,431.872,555.264,401.024,246.784,215.936,339.328,277.632,308.48,123.392,92.544,30.848,61.696,3414,32,308480,10000,63684.72195,1.527962913,0.072807999,1.511957069,63691.83197,1.527920552,0.07261158,1.512231016,11,38,21,22,2,2021,11,38,21,22,2,2021,0
1977,77120,44516.34682,89046.05288,1326.464,2467.84,277.632,555.264,678.656,2221.056,1789.184,1820.032,802.048,1850.88,894.592,1264.768,832.896,616.96,1696.64,1295.616,1388.16,1079.68,1419.008,1542.4,1110.528,1573.248,339.328,185.088,1604.096,1449.856,771.2,1203.072,1172.224,1511.552,2066.816,709.504,401.024,1665.792,1233.92,987.136,863.744,370.176,740.352,493.568,1141.376,1480.704,1017.984,925.44,1048.832,956.288,431.872,462.72,61.696,30.848,3872,32,308480,10000,63687.33458,1.527996103,0.072722841,1.51203813,63685.99351,1.527649437,0.073081231,1.51184814,11,38,22,22,2,2021,11,38,22,22,2,2021,0
1978,77120,44516.34682,89046.05288,1789.184,709.504,2097.664,1665.792,1172.224,1881.728,1480.704,1573.248,339.328,2344.448,1727.488,493.568,277.632,925.44,956.288,1419.008,1604.096,1511.552,1233.92,832.896,586.112,1357.312,524.416,1388.16,1696.64,802.048,308.48,678.656,1110.528,863.744,2190.208,987.136,1264.768,647.808,1634.944,616.96,1542.4,771.2,555.264,740.352,1079.68,431.872,1203.072,1048.832,370.176,462.72,401.024,92.544,61.696,30.848,4149,32,308480,10000,63683.73601,1.527915098,0.072595425,1.512255021,63676.74315,1.527957543,0.072817138,1.511949688,11,38,22,22,2,2021,11,38,22,22,2,2021,0
1979,77120,44516.34682,89046.05288,1264.768,1604.096,1295.616,1573.248,1233.92,1449.856,1634.944,1480.704,1388.16,1511.552,1326.464,925.44,1542.4,894.592,1203.072,1110.528,1141.376,987.136,308.48,246.784,401.024,1079.68,616.96,740.352,1172.224,802.048,1048.832,771.2,832.896,863.744,709.504,555.264,1017.984,339.328,647.808,678.656,493.568,586.112,956.288,431.872,462.72,524.416,370.176,154.24,185.088,277.632,215.936,123.392,92.544,61.696,3101,32,308480,10000,63674.93662,1.527673379,0.073075343,1.511837892,63662.88996,1.527586602,0.073072221,1.511905398,11,38,23,22,2,2021,11,38,23,22,2,2021,1
1980,77122.25,44517.6456,89048.65083,1110.5604,1604.1428,678.6758,1665.8406,1357.3516,1295.6538,1079.7115,1696.6895,894.6181,1881.7829,1419.0494,1480.7472,1141.4093,647.8269,246.7912,1727.5384,1233.956,1326.5027,1449.8983,1048.8626,431.8846,832.9203,1172.2582,1203.1071,616.978,925.467,1264.8049,987.1648,1634.9917,1018.0137,462.7335,863.7692,308.489,740.3736,802.0714,956.3159,370.1868,493.5824,277.6401,215.9423,524.4313,401.0357,154.2445,555.2802,771.2225,586.1291,185.0934,123.3956,92.5467,61.6978,3653,32,308489,10000,63696.90577,1.527766831,0.07327087,1.511527987,63696.63672,1.527735222,0.073213301,1.511622099,11,38,23,22,2,2021,11,38,23,22,2,2021,1
1981,77122.25,44517.6456,89048.65083,339.3379,1233.956,1511.5961,1542.445,1326.5027,1388.2005,1480.7472,1449.8983,1048.8626,1203.1071,1419.0494,1110.5604,1727.5384,956.3159,1018.0137,1295.6538,1357.3516,1573.2939,1264.8049,894.6181,1141.4093,832.9203,987.1648,863.7692,647.8269,1079.7115,802.0714,1172.2582,555.2802,678.6758,431.8846,925.467,616.978,740.3736,771.2225,709.5247,493.5824,308.489,462.7335,524.4313,586.1291,401.0357,277.6401,154.2445,185.0934,215.9423,370.1868,123.3956,92.5467,61.6978,2564,32,308489,10000,63698.01939,1.527893293,0.072864565,1.511937914,63707.22148,1.527773803,0.072902864,1.511977873,11,38,24,22,2,2021,11,38,24,22,2,2021,1
1982,77122.25,44517.6456,89048.65083,1665.8406,1419.0494,1357.3516,2005.1785,1326.5027,1634.9917,1604.1428,1233.956,956.3159,1203.1071,1110.5604,1172.2582,1295.6538,894.6181,1048.8626,1388.2005,1141.4093,740.3736,1079.7115,863.7692,1018.0137,678.6758,802.0714,1727.5384,154.2445,401.0357,1542.445,586.1291,832.9203,370.1868,647.8269,1264.8049,925.467,308.489,524.4313,277.6401,339.3379,709.5247,246.7912,771.2225,462.7335,555.2802,431.8846,493.5824,616.978,215.9423,123.3956,92.5467,30.8489,61.6978,3496,32,308489,10000,63682.13404,1.528071193,0.07268246,1.512033326,63691.91071,1.52799918,0.072628574,1.51215245,11,38,24,22,2,2021,11,38,24,22,2,2021,1
1983,77120,44516.34682,89046.05288,1573.248,1449.856,1233.92,1264.768,1480.704,339.328,1326.464,1357.312,956.288,1634.944,1295.616,1388.16,1665.792,1141.376,1172.224,832.896,647.808,1511.552,1110.528,987.136,1017.984,1079.68,740.352,1048.832,586.112,246.784,771.2,863.744,524.416,308.48,709.504,401.024,925.44,1203.072,802.048,555.264,431.872,616.96,894.592,678.656,462.72,277.632,370.176,493.568,215.936,185.088,123.392,154.24,92.544,61.696,2775,32,308480,10000,63684.54024,1.528072808,0.072768867,1.511925442,63694.80811,1.5280797,0.072820825,1.511856307,11,38,25,22,2,2021,11,38,25,22,2,2021,1
1984,77117.5,44514.90373,89043.16628,401.011,1573.197,1017.951,2190.137,1295.574,678.634,616.94,1326.421,802.022,462.705,1203.033,370.164,431.858,493.552,1758.279,1604.044,1418.962,771.175,524.399,1542.35,647.787,1511.503,925.41,1141.339,1110.492,1912.514,709.481,1449.809,586.093,215.929,894.563,1789.126,1233.88,246.776,987.104,1357.268,185.082,1048.798,740.328,863.716,1079.645,1172.186,308.47,555.246,277.623,123.388,339.317,92.541,30.847,61.694,4013,32,308470,10000,63697.28887,1.528269926,0.072707277,1.511858605,63683.9318,1.527993815,0.072637689,1.512145094,11,38,25,22,2,2021,11,38,25,22,2,2021,1
1985,77122.25,44517.6456,89048.65083,1357.3516,1789.2362,1449.8983,771.2225,1388.2005,1511.5961,1264.8049,1203.1071,987.1648,956.3159,1604.1428,1573.2939,863.7692,1048.8626,1480.7472,1018.0137,2282.8186,894.6181,1295.6538,1141.4093,1542.445,1326.5027,1110.5604,925.467,709.5247,555.2802,431.8846,832.9203,740.3736,401.0357,616.978,308.489,1233.956,370.1868,493.5824,678.6758,802.0714,185.0934,524.4313,586.1291,647.8269,462.7335,277.6401,215.9423,154.2445,246.7912,123.3956,92.5467,30.8489,61.6978,3474,32,308489,10000,63675.45306,1.527956674,0.072538862,1.512294592,63694.10236,1.528079226,0.072668779,1.51204438,11,38,26,22,2,2021,11,38,26,22,2,2021,1
1986,77117.5,44514.90373,89043.16628,1789.126,647.787,1511.503,1696.585,1881.667,1542.35,1912.514,1480.656,1573.197,1357.268,956.257,1141.339,1264.727,1326.421,1388.115,1449.809,1017.951,863.716,1203.033,1295.574,802.022,1172.186,832.869,1079.645,740.328,678.634,616.94,586.093,1110.492,894.563,277.623,771.175,1048.798,555.246,308.47,493.552,431.858,246.776,462.705,215.929,709.481,925.41,524.399,370.164,401.011,185.082,154.235,123.388,92.541,61.694,2799,32,308470,10000,63676.99582,1.527800525,0.072871515,1.511997116,63661.48897,1.527947272,0.072770971,1.512014248,11,38,26,22,2,2021,11,38,26,22,2,2021,1
1987,77117.5,44514.90373,89043.16628,2251.831,1604.044,1418.962,1326.421,1233.88,678.634,987.104,1172.186,246.776,1264.727,1511.503,1449.809,1141.339,1357.268,832.869,616.94,401.011,1203.033,1079.645,894.563,647.787,802.022,586.093,555.246,1110.492,1388.115,925.41,462.705,771.175,1727.432,863.716,1542.35,1017.951,524.399,740.328,956.257,370.164,709.481,493.552,431.858,277.623,215.929,308.47,185.082,339.317,123.388,154.235,30.847,92.541,61.694,3210,32,308470,10000,63688.38391,1.528043956,0.07294865,1.511724524,63674.54947,1.527987504,0.07299224,1.511711675,11,38,27,22,2,2021,11,38,27,22,2,2021,1
1988,77124.75,44519.08868,89051.53744,1480.7952,1388.2455,1449.9453,586.1481,1912.6938,462.7485,431.8986,987.1968,1079.7465,1727.5944,1573.3449,524.4483,925.497,832.9473,1233.996,1203.1461,1820.1441,678.6978,2252.0427,1665.8946,1018.0467,1110.5964,277.6491,709.5477,1604.1948,894.6471,1635.0447,1542.495,401.0487,1295.6958,771.2475,555.2982,1048.8966,1141.4463,1789.2942,1264.8459,1326.5457,863.7972,956.3469,1172.2962,185.0994,616.998,802.0974,740.3976,308.499,647.8479,493.5984,339.3489,61.6998,30.8499,3878,32,308499,10000,63688.29846,1.528075331,0.072930289,1.511724445,63680.36156,1.527881389,0.072948433,1.51184292,11,38,27,22,2,2021,11,38,27,22,2,2021,1
1989,77122.25,44517.6456,89048.65083,1573.2939,925.467,1727.5384,1233.956,1264.8049,493.5824,308.489,1388.2005,1480.7472,462.7335,431.8846,1665.8406,709.5247,1449.8983,1203.1071,1511.5961,771.2225,1604.1428,586.1291,1079.7115,802.0714,277.6401,1357.3516,1326.5027,616.978,555.2802,1295.6538,1419.0494,1110.5604,740.3736,832.9203,894.6181,1634.9917,987.1648,524.4313,401.0357,1172.2582,1048.8626,863.7692,1018.0137,123.3956,956.3159,185.0934,647.8269,678.6758,246.7912,339.3379,92.5467,61.6978,30.8489,3911,32,308489,10000,63689.69331,1.528123413,0.072798973,1.511851568,63689.44677,1.527997524,0.072745875,1.512008624,11,38,28,22,2,2021,11,38,28,22,2,2021,0
1990,77115.25,44513.60495,89040.56833,1480.6128,1295.5362,462.6915,308.461,1850.766,277.6149,1603.9972,1357.2284,1665.6894,2467.688,123.3844,1264.6901,1388.0745,740.3064,678.6142,894.5369,1634.8433,1696.5355,771.1525,1048.7674,1110.4596,832.8447,1079.6135,801.9986,1943.3043,987.0752,555.2298,586.0759,1017.9213,1141.3057,370.1532,1326.3823,956.2291,1172.1518,1418.9206,431.8454,400.9993,1202.9979,616.922,647.7681,524.3837,863.6908,215.9227,709.4603,339.3071,185.0766,246.7688,92.5383,61.6922,30.8461,3990,32,308461,10000,63681.38783,1.528259301,0.072521346,1.512095558,63682.8449,1.52796165,0.072835606,1.511923873,11,38,28,22,2,2021,11,38,28,22,2,2021,0
1991,77120,44516.34682,89046.05288,1480.704,1388.16,1604.096,1357.312,709.504,1727.488,1850.88,1295.616,1912.576,1264.768,1820.032,2159.36,987.136,1542.4,524.416,1634.944,1665.792,431.872,401.024,1511.552,1573.248,2035.968,956.288,771.2,493.568,1233.92,1419.008,1172.224,1079.68,1203.072,1449.856,1141.376,586.112,802.048,1326.464,616.96,462.72,863.744,1110.528,832.896,740.352,1696.64,925.44,555.264,678.656,894.592,370.176,647.808,61.696,30.848,3792,32,308480,10000,63694.90973,1.527891197,0.072842691,1.511966491,63689.4149,1.527966071,0.072739007,1.512040051,11,38,28,22,2,2021,11,38,29,22,2,2021,0
1992,77120,44516.34682,89046.05288,1295.616,1326.464,586.112,1203.072,1634.944,1480.704,1820.032,1696.64,1110.528,1573.248,1357.312,1141.376,1233.92,956.288,555.264,1172.224,1419.008,1079.68,1388.16,647.808,1264.768,1511.552,771.2,1017.984,1048.832,987.136,678.656,832.896,524.416,308.48,925.44,894.592,709.504,740.352,215.936,616.96,802.048,863.744,370.176,277.632,431.872,246.784,462.72,493.568,401.024,185.088,154.24,123.392,92.544,61.696,2664,32,308480,10000,63691.65956,1.528156161,0.072574355,1.512105036,63689.78902,1.5280449,0.072819576,1.511883114,11,38,29,22,2,2021,11,38,29,22,2,2021,0
1993,77117.5,44514.90373,89043.16628,1943.361,1326.421,308.47,1388.115,1480.656,1696.585,1758.279,1449.809,1604.044,1665.738,771.175,925.41,1295.574,1141.339,1634.891,1789.126,863.716,894.563,1233.88,1110.492,678.634,401.011,215.929,493.552,1048.798,2005.055,987.104,1418.962,586.093,740.328,1264.727,709.481,1017.951,1203.033,431.858,524.399,1079.645,832.869,1357.268,956.257,462.705,802.022,277.623,370.164,185.082,123.388,246.776,92.541,30.847,61.694,3784,32,308470,10000,63692.78107,1.52804691,0.072816149,1.511885884,63681.21705,1.528149165,0.072484422,1.512221242,11,38,29,22,2,2021,11,38,29,22,2,2021,0
1994,77117.5,44514.90373,89043.16628,1727.432,1264.727,308.47,586.093,1665.738,1326.421,2344.372,1604.044,2035.902,1388.115,1357.268,401.011,1449.809,1850.82,1511.503,1881.667,987.104,1048.798,1634.891,1758.279,1696.585,678.634,215.929,1295.574,1172.186,462.705,1542.35,802.022,1079.645,832.869,1573.197,956.257,771.175,1141.339,709.481,1203.033,1017.951,431.858,925.41,555.246,616.94,740.328,894.563,524.399,863.716,1233.88,647.787,370.164,61.694,30.847,3758,32,308470,10000,63691.99023,1.528077808,0.072645733,1.512073885,63692.9469,1.527921303,0.072851834,1.511933221,11,38,30,22,2,2021,11,38,30,22,2,2021,0
1995,77122.25,44517.6456,89048.65083,1110.5604,1203.1071,1511.5961,1573.2939,2313.6675,1634.9917,1850.934,925.467,771.2225,370.1868,1233.956,1727.5384,740.3736,863.7692,1449.8983,1326.5027,1542.445,1172.2582,2282.8186,709.5247,1388.2005,1079.7115,802.0714,1141.4093,431.8846,154.2445,524.4313,956.3159,678.6758,1295.6538,1264.8049,462.7335,586.1291,1881.7829,894.6181,832.9203,987.1648,647.8269,308.489,215.9423,493.5824,185.0934,1018.0137,277.6401,339.3379,123.3956,246.7912,92.5467,30.8489,61.6978,3755,32,308489,10000,63691.91071,1.52799918,0.072628574,1.51215245,63695.33265,1.527844339,0.072933625,1.511888247,11,38,30,22,2,2021,11,38,30,22,2,2021,0
1996,77124.75,44519.08868,89051.53744,1141.4463,1326.5457,1172.2962,1511.6451,1480.7952,1665.8946,1820.1441,1357.3956,1696.7445,1419.0954,1079.7465,1542.495,1203.1461,555.2982,1048.8966,709.5477,2066.9433,1110.5964,925.497,1295.6958,863.7972,1018.0467,740.3976,1264.8459,894.6471,771.2475,493.5984,431.8986,678.6978,616.998,832.9473,647.8479,956.3469,987.1968,802.0974,277.6491,586.1481,462.7485,185.0994,524.4483,308.499,401.0487,370.1988,246.7992,215.9493,154.2495,123.3996,92.5497,30.8499,61.6998,3373,32,308499,10000,63692.28956,1.527968005,0.072710281,1.512074162,63690.0029,1.527966467,0.072865597,1.511883312,11,38,31,22,2,2021,11,38,31,22,2,2021,0
1997,77117.5,44514.90373,89043.16628,1233.88,1141.339,2035.902,1418.962,1912.514,1295.574,1665.738,1511.503,1727.432,1326.421,1264.727,1048.798,647.787,370.164,1079.645,1357.268,1480.656,956.257,462.705,1388.115,987.104,1017.951,925.41,1203.033,771.175,832.869,524.399,185.082,1172.186,1110.492,894.563,678.634,740.328,863.716,616.94,586.093,709.481,802.022,555.246,431.858,401.011,277.623,215.929,154.235,308.47,339.317,123.388,92.541,30.847,61.694,3172,32,308470,10000,63679.45246,1.527912212,0.072752814,1.51206231,63671.44202,1.527875373,0.072755138,1.512086378,11,38,31,22,2,2021,11,38,31,22,2,2021,0
1998,77120,44516.34682,89046.05288,1419.008,1665.792,1850.88,1326.464,1820.032,1634.944,2498.688,1727.488,2035.968,925.44,987.136,1141.376,956.288,1758.336,1789.184,2005.12,1573.248,2066.816,709.504,1203.072,832.896,1048.832,1295.616,1511.552,1233.92,1017.984,555.264,493.568,1480.704,740.352,616.96,1388.16,802.048,863.744,1110.528,462.72,1449.856,1172.224,524.416,1079.68,894.592,1542.4,370.176,401.024,771.2,678.656,647.808,431.872,61.696,30.848,3800,32,308480,10000,63670.16678,1.528063157,0.072479812,1.512289729,63697.39375,1.527971439,0.07272988,1.51204742,11,38,32,22,2,2021,11,38,32,22,2,2021,0
1999,77117.5,44514.90373,89043.16628,1789.126,1048.798,1017.951,1573.197,709.481,1819.973,2251.831,2066.749,1357.268,1696.585,1604.044,462.705,802.022,1233.88,1141.339,1449.809,2344.372,1079.645,1727.432,1203.033,308.47,1665.738,1912.514,1110.492,771.175,1295.574,832.869,2035.902,1326.421,1172.186,894.563,863.716,1388.115,740.328,215.929,2005.055,616.94,431.858,524.399,277.623,1264.727,2498.607,956.257,401.011,987.104,493.552,370.164,246.776,61.694,30.847,3848,32,308470,10000,63687.35255,1.527838954,0.072726714,1.512148248,63687.42019,1.527964729,0.072741289,1.512038209,11,38,32,22,2,2021,11,38,32,22,2,2021,0
2000,77120,44516.34682,89046.05288,1727.488,1511.552,1295.616,1264.768,1820.032,2159.36,1573.248,1758.336,462.72,1172.224,2498.688,1326.464,2005.12,431.872,1388.16,1233.92,524.416,1634.944,370.176,1017.984,401.024,2221.056,678.656,863.744,1357.312,2035.968,1789.184,1943.424,925.44,1203.072,1480.704,1079.68,987.136,1604.096,616.96,1696.64,1048.832,740.352,832.896,1110.528,771.2,709.504,956.288,1449.856,586.112,894.592,493.568,802.048,61.696,30.848,3983,32,308480,10000,63687.53767,1.527964808,0.072766599,1.51200686,63674.11322,1.527672821,0.072898483,1.51205738,11,38,33,22,2,2021,11,38,33,22,2,2021,0
2001,77120,44516.34682,89046.05288,1665.792,1974.272,1696.64,1758.336,1388.16,1357.312,1604.096,1573.248,1480.704,925.44,1326.464,1172.224,1079.68,1511.552,1017.984,1264.768,1233.92,894.592,462.72,1110.528,1203.072,1141.376,802.048,832.896,709.504,616.96,1048.832,863.744,771.2,740.352,647.808,586.112,524.416,987.136,308.48,678.656,956.288,431.872,493.568,277.632,370.176,215.936,555.264,401.024,185.088,246.784,154.24,123.392,92.544,61.696,2576,32,308480,10000,63688.97683,1.527761471,0.072644553,1.512307028,63691.78243,1.528046239,0.072600886,1.512152332,11,38,33,22,2,2021,11,38,33,22,2,2021,0
2002,77122.25,44517.6456,89048.65083,1943.4807,1573.2939,1665.8406,709.5247,1789.2362,462.7335,1634.9917,832.9203,185.0934,2066.8763,1079.7115,1233.956,1110.5604,1264.8049,1326.5027,524.4313,1727.5384,1480.7472,1696.6895,1419.0494,1141.4093,586.1291,1203.1071,863.7692,894.6181,1048.8626,277.6401,1542.445,1511.5961,771.2225,1357.3516,1172.2582,1018.0137,401.0357,1388.2005,740.3736,1295.6538,1449.8983,956.3159,370.1868,987.1648,802.0714,493.5824,678.6758,647.8269,616.978,925.467,555.2802,431.8846,30.8489,4144,32,308489,10000,63661.59273,1.527145481,0.07365219,1.511510808,63655.86667,1.527408866,0.073500343,1.511505469,11,38,34,22,2,2021,11,38,34,22,2,2021,1
2003,77117.5,44514.90373,89043.16628,1665.738,1850.82,1480.656,678.634,1696.585,1326.421,1758.279,1573.197,555.246,1912.514,987.104,1295.574,1264.727,1048.798,1449.809,1141.339,1357.268,1233.88,894.563,709.481,1604.044,647.787,956.257,586.093,1789.126,1017.951,863.716,1203.033,1542.35,308.47,771.175,832.869,925.41,1172.186,802.022,462.705,616.94,740.328,277.623,431.858,185.082,154.235,215.929,401.011,370.164,123.388,246.776,92.541,30.847,61.694,3942,32,308470,10000,63693.28952,1.527968678,0.072925503,1.511807718,63680.06164,1.527991212,0.072883954,1.511842642,11,38,34,22,2,2021,11,38,34,22,2,2021,1
2004,77117.5,44514.90373,89043.16628,1634.891,1850.82,1388.115,1665.738,1017.951,1357.268,1418.962,1696.585,1604.044,1326.421,1480.656,1449.809,1203.033,1295.574,1172.186,678.634,647.787,1048.798,1110.492,802.022,555.246,956.257,1141.339,1264.727,586.093,925.41,740.328,987.104,894.563,863.716,215.929,709.481,832.869,493.552,431.858,771.175,1079.645,308.47,616.94,246.776,370.164,524.399,462.705,277.623,401.011,185.082,123.388,154.235,92.541,61.694,2894,32,308470,10000,63687.10659,1.527885937,0.072673686,1.512179479,63672.98823,1.527719218,0.072656143,1.512323789,11,38,35,22,2,2021,11,38,35,22,2,2021,1
2005,77124.75,44519.08868,89051.53744,1696.7445,1511.6451,1542.495,1419.0954,1264.8459,1357.3956,1635.0447,401.0487,1326.5457,1295.6958,1665.8946,370.1988,832.9473,863.7972,1048.8966,1141.4463,1203.1461,1079.7465,1233.996,802.0974,956.3469,1172.2962,1018.0467,647.8479,987.1968,678.6978,616.998,740.3976,1480.7952,1110.5964,524.4483,431.8986,894.6471,771.2475,709.5477,462.7485,925.497,555.2982,586.1481,493.5984,277.6491,308.499,215.9493,339.3489,185.0994,246.7992,154.2495,123.3996,92.5497,61.6998,2387,32,308499,10000,63693.20921,1.527890051,0.072908243,1.511886281,63678.77909,1.528116095,0.072607578,1.51209315,11,38,35,22,2,2021,11,38,35,22,2,2021,1
2006,77122.25,44517.6456,89048.65083,1264.8049,2591.3076,1727.5384,1295.6538,586.1291,1141.4093,2159.423,863.7692,1203.1071,2097.7252,2036.0274,431.8846,1449.8983,2992.3433,1419.0494,1388.2005,1172.2582,1850.934,524.4313,1696.6895,1079.7115,1357.3516,123.3956,462.7335,709.5247,1573.2939,956.3159,1233.956,678.6758,832.9203,740.3736,771.2225,1542.445,185.0934,616.978,1048.8626,1018.0137,925.467,401.0357,1110.5604,555.2802,987.1648,1511.5961,802.0714,370.1868,894.6181,647.8269,92.5467,61.6978,30.8489,4062,32,308489,10000,63689.6231,1.527997642,0.072783856,1.511961602,63701.62912,1.527927151,0.072778294,1.51201988,11,38,36,22,2,2021,11,38,36,22,2,2021,0
2007,77120,44516.34682,89046.05288,1881.728,1696.64,1326.464,1943.424,678.656,1665.792,1264.768,1789.184,1634.944,1357.312,1974.272,647.808,1017.984,1048.832,1449.856,308.48,1758.336,925.44,1141.376,832.896,1388.16,894.592,1203.072,1172.224,956.288,863.744,1079.68,1480.704,802.048,771.2,740.352,1233.92,462.72,431.872,1542.4,1295.616,277.632,709.504,555.264,586.112,616.96,370.176,401.024,215.936,154.24,123.392,246.784,92.544,30.848,61.696,3566,32,308480,10000,63685.78947,1.527680733,0.073037457,1.51187941,63703.60346,1.527849919,0.072771625,1.512084603,11,38,36,22,2,2021,11,38,36,22,2,2021,0
2008,77120,44516.34682,89046.05288,1573.248,1820.032,1449.856,1203.072,1480.704,1388.16,1727.488,1264.768,555.264,1295.616,1172.224,1017.984,1419.008,1048.832,1326.464,1141.376,678.656,709.504,1110.528,493.568,1357.312,987.136,740.352,894.592,1079.68,462.72,956.288,771.2,1233.92,616.96,925.44,401.024,647.808,832.896,524.416,802.048,586.112,863.744,370.176,431.872,277.632,308.48,215.936,339.328,185.088,154.24,246.784,123.392,92.544,61.696,2298,32,308480,10000,63689.08359,1.528044426,0.072667584,1.512071202,63687.4313,1.527917588,0.072743683,1.512069677,11,38,37,22,2,2021,11,38,37,22,2,2021,0
2009,77120,44516.34682,89046.05288,1634.944,1480.704,1511.552,1449.856,1758.336,1326.464,1419.008,1141.376,1604.096,1295.616,802.048,987.136,1388.16,555.264,1233.92,740.352,431.872,925.44,1048.832,1264.768,894.592,1542.4,1172.224,832.896,1203.072,956.288,1079.68,771.2,586.112,1017.984,863.744,401.024,462.72,678.656,647.808,616.96,524.416,709.504,215.936,308.48,370.176,185.088,339.328,493.568,277.632,30.848,154.24,123.392,92.544,61.696,2865,32,308480,10000,63701.72615,1.527848653,0.072799182,1.51205142,63684.34251,1.527994091,0.072726264,1.512035366,11,38,37,22,2,2021,11,38,37,22,2,2021,0
2010,77122.25,44517.6456,89048.65083,1542.445,1480.7472,1172.2582,1264.8049,1665.8406,1789.2362,1388.2005,1604.1428,1141.4093,1511.5961,1326.5027,1233.956,339.3379,678.6758,771.2225,1357.3516,740.3736,956.3159,1110.5604,894.6181,1419.0494,647.8269,1295.6538,832.9203,925.467,1079.7115,709.5247,863.7692,1018.0137,246.7912,987.1648,555.2802,616.978,431.8846,1048.8626,802.0714,586.1291,524.4313,401.0357,462.7335,308.489,370.1868,215.9423,493.5824,277.6401,185.0934,123.3956,154.2445,92.5467,61.6978,2738,32,308489,10000,63693.83639,1.5278119,0.073042935,1.51177677,63681.51587,1.528039343,0.072549017,1.512221517,11,38,38,22,2,2021,11,38,38,22,2,2021,0
2011,77120,44516.34682,89046.05288,2035.968,1419.008,1048.832,1233.92,1357.312,1203.072,1480.704,1511.552,1326.464,1758.336,1110.528,370.176,555.264,586.112,401.024,1388.16,1079.68,709.504,956.288,1264.768,1295.616,493.568,925.44,1172.224,647.808,1141.376,832.896,1017.984,863.744,1449.856,894.592,678.656,987.136,771.2,616.96,802.048,740.352,277.632,524.416,308.48,431.872,462.72,215.936,339.328,185.088,154.24,246.784,123.392,92.544,61.696,2327,32,308480,10000,63685.31891,1.527680414,0.072936402,1.512004809,63682.8449,1.52796165,0.072835606,1.511923873,11,38,38,22,2,2021,11,38,38,22,2,2021,0
2012,77120,44516.34682,89046.05288,246.784,1295.616,1480.704,1604.096,339.328,1511.552,1357.312,1449.856,802.048,1388.16,1758.336,1172.224,1542.4,1110.528,1203.072,832.896,555.264,1264.768,1419.008,956.288,771.2,1233.92,709.504,647.808,925.44,863.744,493.568,894.592,1017.984,1141.376,586.112,1048.832,1079.68,987.136,740.352,616.96,678.656,308.48,462.72,524.416,401.024,277.632,431.872,154.24,185.088,370.176,215.936,123.392,92.544,61.696,2258,32,308480,10000,63693.07564,1.528047108,0.072879524,1.511807519,63698.52835,1.527815069,0.072973946,1.511859753,11,38,38,22,2,2021,11,38,39,22,2,2021,0
2013,77120,44516.34682,89046.05288,1820.032,1604.096,1573.248,1110.528,1172.224,1696.64,647.808,956.288,1264.768,709.504,1542.4,1233.92,1727.488,1449.856,1419.008,1480.704,987.136,616.96,185.088,740.352,1203.072,1141.376,771.2,1295.616,863.744,462.72,678.656,1357.312,925.44,1017.984,1048.832,370.176,832.896,1079.68,894.592,431.872,802.048,401.024,555.264,524.416,586.112,277.632,308.48,215.936,154.24,123.392,339.328,92.544,30.848,61.696,3220,32,308480,10000,63682.62762,1.52780433,0.072788832,1.512096702,63689.09453,1.527997287,0.072669942,1.512102669,11,38,39,22,2,2021,11,38,39,22,2,2021,0
2014,77122.25,44517.6456,89048.65083,1634.9917,1326.5027,1881.7829,2683.8543,1604.1428,2128.5741,1820.0851,2159.423,2036.0274,1727.5384,925.467,1018.0137,277.6401,1110.5604,1696.6895,1542.445,802.0714,1850.934,863.7692,616.978,1141.4093,1233.956,2005.1785,1789.2362,1203.1071,2251.9697,1295.6538,832.9203,987.1648,1264.8049,1079.7115,678.6758,956.3159,1419.0494,1511.5961,1758.3873,1048.8626,1912.6318,771.2225,1172.2582,709.5247,586.1291,555.2802,1665.8406,215.9423,647.8269,339.3379,246.7912,61.6978,30.8489,3879,32,308489,10000,63694.69546,1.527969624,0.072796578,1.511966293,63686.30023,1.52807399,0.072499561,1.512257381,11,38,39,22,2,2021,11,38,39,22,2,2021,0
